data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5596262,356,IND44015,44015,13/01/2019,2019,1,Riots,Violent demonstration,Rioters (India),Students (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad; AGP: Asom Gana Parishad; INC: Indian National Congress,5,,,0,50,Southern Asia,India,Assam,Barpeta,Bajali,Pathsala,26.512,91.1801,1,Sentinel (India),Subnational,"On January 13, students of Bajali College along with many other students of private schools, with the support of AGP, AJYCP and Congress members, burnt tyres and damaged banners in front of the BJP office in Pathsala city (Barpeta, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1563366757,IND
5612012,887,YEM27395,27395,13/01/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Yemen (2016-) Supreme Political Council,,1,,,0,10,Middle East,Yemen,Al Hudaydah,Al Hawak,,Al Hudaydah-Al Hudaydah University,14.776,42.956,1,Twitter,Local,Houthi forces' ballistic missiles targeted areas near Al-Hudaydah University of Al Hali district in Al Hudaydah governorate.,0,1563366794,YEM
5638169,364,IRN3444,3444,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (Iran),Students (Iran),6,,,0,60,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Young Journalists Club; Human Rights Activists News Agency,National-International,"On 12/1/2019, a group of students at Shiraz Medical University staged a rally against new ministerial regulation on establishment of private educational centers.",0,1563908682,IRN
5644936,764,THA3025,3025,12/01/2019,2019,1,Battles,Armed clash,Malay Muslim Separatists (Thailand),,2,Police Forces of Thailand (2014-),Military Forces of Thailand (2014-) Thai Rangers,1,12,South-Eastern Asia,Thailand,Pattani,Yaring,,Yaring,6.8661,101.3689,2,Bangkok Post,National,"On 12 Jan 2019, in tambon Talorkapor (Yaring, Pattani), a five hours clash took place between the police and suspected southern separatist allegedly linked with the school shooting on 10 Jan 2019. Two separatists were killed. A volunteer ranger and an eight-year-old child were slightly injured.",2,1563908690,THA
5587595,50,BGD14435,14435,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Labour Group (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Mirpur,23.8218,90.3656,1,Financial Express (Bangladesh),National,"On Jan 12, protesting the low wages, garment workers in Mirpur Bangla College (Dhaka) blocked the road to record their protest.",0,1563366745,BGD
5595916,356,IND43662,43662,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Dibrugarh,27.4727,94.9121,1,Assam Tribune,Subnational,"On January 12, students from several colleges staged a protest on the NH-37 near Convoy Road in Dibrugarh city (Dibrugarh, Assam), against the Citizenship Amendment Bill, 2016.",0,1563366757,IND
5595939,356,IND43685,43685,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,,,0,60,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,2,Chandigarh Tribune,Subnational,"On 12 January, assistant professors at grant-aided colleges in Patiala district (Patiala, Punjab) staged a protest and burnt degrees and research papers in the Lohri bonfire, demanding regularisation after having served a probation period. Unclear if protest occured in one location or several in the district.",0,1563366757,IND
5607850,586,PAK46795,46795,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),PSF: Peoples Students Federation; PSF: Pukhtoon Students Federation; IJT: Islami Jamiat-e-Talaba; Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Khyber Pakhtunkhwa,Mardan,Takht Bhai,Takht-i-Bhai,34.2819,71.9283,1,News International (Pakistan),National,"On January 12, students led by student activists of Muttahidda Talaba Mahaz, Pukhtoon Students Federation, People's Students Federation and Islami Jamiat-e-Talaba and others staged a sit-in protest at Mardan-Malakand road in Takht Bhai town (Mardan, KP), against the killing of a girl student of Working Folks Grammar School.",0,1563366788,PAK
5596260,356,IND44013,44013,12/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Sonitpur,Tezpur,Tezpur,26.6527,92.7938,1,Sentinel (India),Subnational,"On January 12, members of the Darrang College Students' Union and AASU staged sit-in-protest in Tezpur city (Sonitpur, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1563366757,IND
5612008,887,YEM27210,27210,12/01/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,National Resistance Forces,,3,,,0,30,Middle East,Yemen,Al Hudaydah,Al Hawak,,Al Hudaydah-Al Hudaydah University,14.776,42.956,1,NTH News,National,"On 12 January, anti-Houthi forces reportedly fired 6 mortar shells toward the University in Al Hali district of Al Hudaydah city, western Yemen. No casualties reported.",0,1563366794,YEM
5649518,887,YEM27219,27219,11/01/2019,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,National Resistance Forces,,3,Civilians (Yemen),,7,37,Middle East,Yemen,Al Hudaydah,Al Hali,,Al Hudaydah-Muthallath al Matar,14.7893,42.9656,1,Al Masirah; Ansar Allah,National,"On 11 January, anti-Houthi forces reportedly targeted with mortar shells civilian houses near the Scientific University in Al Hawak district, in the western part of Al Hudaydah city, western Yemen, injuring 3 civilians.",0,1563908695,YEM
4572905,788,TUN4593,4593,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Kairouan,Chebika,,Chebika,35.6233,9.9295,1,Nessma,National,"On 11 January 2019, students living in the area of Al-Awameriya in Chebika refused to take the school bus and protested along with their parents against its early arrival.",0,1552576412,TUN
4572906,788,TUN4597,4597,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Nabeul,Nabeul,,Nabeul,36.4561,10.7376,1,Nessma,National,"On 11 January 2019, students in middle schools and secondary schools in Nabeul staged protests because they were not allowed to take exams.",0,1552576412,TUN
5333211,788,TUN4599,4599,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Teachers (Tunisia); Labour Group (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,,Tunis,36.819,10.166,1,Al Chourouk; ATUC; Nessma,National-Regional,"On 11 January 2019, university professors entered an open sit-in at the headquarters of the Ministry of Higher Education to demand the implementation of previously concluded agreements with the Ministry. The sit-in was suspended on 18 January, 2019 after an agreement was reached with the Ministry of Higher Education and Scientific Research.",0,1561469365,TUN
5587585,50,BGD14425,14425,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),,6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,Daily Observer (Bangladesh),National,"On 11 Jan, members of Nirjaton Protirodh Jatiya Committee formed a human chain in front of the Raju Sculpture at Dhaka University in Dhaka city demanding an end to child rape and examplary punishment for rapists.",0,1563366745,BGD
5595790,356,IND43533,43533,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Uttar Pradesh,Allahabad,Allahabad,Allahabad,25.4447,81.8432,1,Times of India,National,"On 11 January, students at Allahabad University in Allahabad (Allahabad, Uttar Pradesh) staged a protest on campus there against police, after the VP of the students union was reportedly manhandled by a junior police officer the day before.",0,1563366757,IND
5595798,356,IND43541,43541,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),AIDSO: All India Democratic Students Organisation; Students (India),6,,,0,60,Southern Asia,India,Karnataka,Shivamogga,Shimoga,Shimoga,13.9315,75.5679,1,The Hindu,National,"On January 11, in Shimoga town (Shivamogga, Karnataka), students under the AIDSO aegis of Shivamogga Institute of Medical Sciences (SIMS) staged a protest against the State government's proposal to carve out Non-Resident Indian (NRI) quota in government medical colleges and to increase fees of UG and PG medical courses.",0,1563366757,IND
5646207,104,MMR6364,6364,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Myanmar),Students (Myanmar); ABFSU: All Burma Federation of Student Unions,6,,,0,60,South-Eastern Asia,Myanmar,Mandalay,Mandalay,Amarapura,Amarapura,21.9071,96.0489,2,Radio Free Asia,International,"On 11 January 2019, in Amarapura Township, in Mandalay Region, about 50 members of the ABSFU student union called for the release of 7 students who were charged for protesting earlier in the month. Students from Yadanarpone University in Mandalay have held a number of protests calling for increased safety on the campus after a student was murdered.",0,1563908691,MMR
5556722,300,GRC370,370,11/01/2019,2019,1,Riots,Violent demonstration,Rioters (Greece),Teachers (Greece); Students (Greece); DOE: Primary Teachers Union; OLME: Greek Federation of Secondary Education State School Teachers; ADEDY: Civil Servants Confederation; Labour Group (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,AMNA; The National Herald; To Vima; Ekathimerini,National-International,"On Jan. 11 2019, about 1,500 secondary school teachers and university students took part in a rally organised by the primary and secondary school teachers' federations DOE and OLME, as well as the civil servants' ADEDY, with the intent to march to Maximos Mansion and meet with the Prime Minister to demonstrate against reforms to the way they are appointed at state schools. A few dozen demonstrators tried to force their way into Parliament; riot police fired tear gas to stop them and two people were injured by stun grenades. No arrests were reported.",0,1563300982,GRC
5556723,300,GRC371,371,11/01/2019,2019,1,Riots,Mob violence,Rioters (Greece),Unidentified Armed Group (Greece),5,Police Forces of Greece (2015-2019) Units for the Reinstatement of Order,,1,15,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,I Avgi; AMNA; To Vima; Ekathimerini,National,"On Jan. 11 2019, a group of 20 to 50 unidentified assailants attacked riot police with stones and other projectiles outside the Athens University of Economics and Business. The policemen were there to crack down on illegal vendors operating in the area when the police van was attacked and the driver was injured in his arm when hooded assailants came at him with clubs and hammers. He fired warning shots to disperse the attackers. 3 to 11 people were detained.",0,1563300982,GRC
5081420,300,GRC372,372,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Greece),Teachers (Greece),6,,,0,60,Europe,Greece,Central Macedonia,Thessaloniki,Thessaloniki,Thessaloniki,40.6436,22.9309,1,To Vima,National,"On Jan. 11 2019, secondary school teachers that await appointment at state schools protested in Thessaloniki against reforms to the way they are appointed and that they consider unfair to those with seniority. Since the beginning of the crisis permanent school teacher appointments have been halted giving rise to thousands of substitute teachers facing insecurity and having to move to different parts of the country with every new appointment.",0,1553853271,GRC
5081421,300,GRC373,373,11/01/2019,2019,1,Protests,Peaceful protest,Protesters (Greece),Teachers (Greece),6,,,0,60,Europe,Greece,Attica,Athens,Central Athens,Athens-Central Athens,37.9685,23.7585,1,To Vima,National,"On Jan. 11 2019, secondary school teachers that await appointment at state schools demonstrated in Athens demanding the withdrawal of legislation making reforms to the way they are appointed and they consider unfair to those with seniority. Since the beginning of the crisis permanent school teacher appointments have been halted giving rise to thousands of substitute teachers facing insecurity and having to move to different parts of the country with every new appointment. The protest happened while the German Chancellor Angela Merkel was still visiting Athens.",0,1553853272,GRC
4573177,120,CAO1937,1937,10/01/2019,2019,1,Battles,Armed clash,Military Forces of Cameroon (1982-),,1,Ambazonian Separatists (Cameroon),,2,12,Middle Africa,Cameroon,Sud-Ouest,Ndian,Ekondo Titi,Kumba,4.6921,9.2097,1,Xinhua,International,"10 January. Armed Ambazonian separatists and military forces clash in Kumba of the South West region near a local school, wounding three soldiers and killing and wounding ""several"" seperatists. ""Several"" killed and wounded coded as 10.",10,1552576413,CMR
4573191,566,NIG13626,13626,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Students (Nigeria),6,,,0,60,Western Africa,Nigeria,Osun,Ife Central,,Ile-Ife,7.4824,4.5603,1,Premium Times (Nigeria),National,10 January. Students at the Obafemi Awolowo University in Ile-Ife protested against their examination and marched around the campus. Examinations are scheduled despite the ongoing strike of the academic staff which hindered preparation for the exams.,0,1552576413,NGA
4573196,710,SAF10510,10510,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),EFF: Economic Freedom Fighters,6,,,0,60,Southern Africa,South Africa,North-West,Dr Ruth Segomotsi Mompati,Mamusa,Schweizer-Reineke,-27.1833,25.3333,1,News24 (South Africa),National,"On 10 January, several parents of children who attend a North West school embroiled in a race controversy, fetched their children from the school as protesters demonstrated on the premises",0,1552576413,ZAF
4573197,728,SSD5572,5572,10/01/2019,2019,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Police Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Mangalla,5.1999,31.7722,2,Radio Tamazuj,Regional,"On January 10th, armed men attacked a truck carrying provisions the Dr John Garang University, in the area of Bed-Laku near Mangalla (Central Equatoria). A police officer who was accompanying the truck exchanged fire with the attackers, and was wounded in the process. The officer is to be taken to Juba for treatment.",0,1552576413,SSD
5587581,50,BGD14421,14421,10/01/2019,2019,1,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League,5,Rioters (Bangladesh),BCL: Bangladesh Chhatra League,5,55,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Sutrapur,23.7127,90.4198,1,Daily Star (Bangladesh),National,"On 10 Jan, two factions of Bangladesh Chhatra League (BCL) at Jagannath University (JnU) in Dhaka city clashed, leaving at least ten of their activists injured. Posts on Facebook and establishing supremacy were the reasons behind the clash.",0,1563366745,BGD
5595747,356,IND43490,43490,10/01/2019,2019,1,Protests,Protest with intervention,Protesters (India),Students (India); Farmers (India); AJYCP: Asom Jatiyatabadi Yuva Chatra Parishad,6,Police Forces of India (2014-),,1,16,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune; India Blooms News Service,Subnational-National,"On January 10, several students were arrested by the police in Dighalipukhuri area in Guwahati city (Kamrup Metropolitan, Assam), while they were protesting against the Citizenship (Amendment) Bill, 2016. Students of the Guwahati University also sat on a 10-hour hunger strike in protest against the Bill. Protesters of Krishak Mukti Sangram Samiti (KMSS), Asom Jatiyatabadi Yuba Chatra Parishad (AJYCP) and other organisations also staged a protest and were detained.",0,1563366757,IND
5595752,356,IND43495,43495,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,NCT of Delhi,North Delhi,,Delhi-Timarpur,28.7006,77.2207,1,Times of India,National,"On 10 January, staff of Hindu College at Delhi University (Timarpur, Delhi) staged a protest after 2/3 of staff residence on campus was torn down to make way for a private research centre, and that they had to move to temporary quarters.",0,1563366757,IND
5595766,356,IND43509,43509,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),SFI: Students Federation of India; Students (India),6,,,0,60,Southern Asia,India,Andhra Pradesh,Prakasam,Ongole,Ongole,15.5016,80.0409,1,Hans India,Subnational,"On January 10, in Ongole town (Prakasam, AP), members of SFI staged a protest demanding that the government intervene immediately and see the Acharya Nagarjuna University conducts a mega supplementary to the degree students and offer concessions in exam fees and bus passes.",0,1563366757,IND
5595767,356,IND43510,43510,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Tinsukia,Doom Dooma,Doom Dooma,27.5664,95.5544,1,Assam Tribune,Subnational,"On January 10, students of All Assam Students' Union (AASU) and the Doomdooma College Students' Union observed Black Day and staged a protest in Doom Dooma city (Tinsukia, Assam), against the Citizenship (Amendment) Bill 2016. They burnt the copy of the Bill and the effigies of the Prime Minister, Home Minister and Chief Minister.",0,1563366757,IND
5595768,356,IND43511,43511,10/01/2019,2019,2,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,The Hindu,National,"Assumed on January 10, in Hyderabad city (Hyderabad, Telangana), students and faculty members of the University of Hyderabad staged a protest against the removal of the tent that had become a stage for protests after the suicide of a UoH scholar.",0,1563366757,IND
5595769,356,IND43512,43512,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Sonapur,Dimoria Gaon,26.1358,92.0793,1,Assam Tribune,Subnational,"On January 10, students of Dimoria College gathered at the college gate in the city (Kamrup Metropolitan, Assam), to protest against the Citizenship (Amendment) Bill, 2016.",0,1563366757,IND
5605164,524,NEP4753,4753,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (Nepal),Health Workers (Nepal),6,,,0,60,Southern Asia,Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,Kathmandu Post,National,"On January 10, resident doctors of Tribhuvan University Teaching Hospital picketed the hospital and halted all services, except emergency services, at Maharajgunj locality in Kathmandu city (Kathmandu district, Bagmati), demanding payment of their salary, which had been due since the past eight month.",0,1563366785,NPL
5607818,586,PAK46762,46762,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Karachi City,Karachi South,Karachi-Saddar,24.8542,67.016,1,Pakistan Press International,National,"On January 10, school van owners and drivers held a protest in Saddar town (Karachi, Sindh), against the police order to remove CNG cylinders from school vans.",0,1563366788,PAK
5644932,764,THA3024,3024,10/01/2019,2019,1,Battles,Armed clash,Malay Muslim Separatists (Thailand),,2,Military Forces of Thailand (2014-) Volunteer Defense Corps,,1,12,South-Eastern Asia,Thailand,Pattani,Yarang,,Ban Prachan,6.7906,101.2926,2,Bangkok Post,National,"On 10 Jan 2019, in tambon Prachan (Yarang, Pattani) about eight armed men dressed like soldiers (suspected separatists) opened fire on defence volunteers at Bukoh school. Four defence volunteers were killed.",4,1563908690,THA
5595851,356,IND43596,43596,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,Southern Asia,India,Jharkhand,Dhanbad,Dhanbad,Dhanbad,23.8019,86.4432,1,Hindustan Times,National,"On January 10, hundreds of doctors staged a protest rally at the Patliputra Medical College Hospital (PMCH) in Dhanbad city (Dhanbad, Jharkhand), demanding implementation of the Medical Protection Act (MPA) bill. The act aims to protect health workers from violence by family members of patients.",0,1563366757,IND
5595858,356,IND43603,43603,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,Southern Asia,India,Jharkhand,East Singhbhum,Jamshedpur,Jamshedpur,22.8049,86.2025,1,Hindustan Times,National,"On January 10, hundreds of doctors staged a demonstration at the Mahatma Gandhi Memorial Medical College Hospital (MGMMCH) in Jamshedpur city (East Singhbum, Jharkhand), demanding implementation of the Medical Protection Act (MPA) bill. The act aims to protect health workers from violence by family members of patients.",0,1563366757,IND
5595867,356,IND43612,43612,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Nagaon,Nagaon,Nagaon,26.3469,92.6851,2,Assam Tribune,Subnational,"On January 10, students from Nalbari College, MNC Balika Mahavidyalaya and Barbhag College staged a dharna in their respective schools in Nalbari district (Assam), against the Citizenship Amendment Bil, 2016. They burnt effigies of the Chief Minister. They also boycotted classes.",0,1563366757,IND
5595871,356,IND43617,43617,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,Southern Asia,India,Jharkhand,Ranchi,Ranchi,Ranchi,23.3432,85.3094,3,Hindustan Times,National,"On January 10, hundreds of doctors staged demonstrations at all three medical colleges of the state and in all 24 district civil surgeon (CS) offices of Jharkhand state, demanding implementation of the Medical Protection Act (MPA) bill. The act aims to protect health workers from violence by family members of patients.",0,1563366757,IND
5607837,586,PAK46781,46781,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Sindh,Kashmore,Kanhdkot,Kandhkot,28.2423,69.1842,2,Nation (Pakistan),National,"On January 10, students of Government Primary School in Dilmurad Chachar staged a sit-in as a protest in Kandhkot town (assumed based on city line) (Kashmore, Sindh), against the rundown condition of their school, lack of lady teachers and unavailability of basic facilities.",0,1563366788,PAK
5270402,324,GUI1043,1043,10/01/2019,2019,1,Riots,Violent demonstration,Rioters (Guinea),SLECG: Free Union of Teachers and Researchers of Guinea; Labour Group (Guinea),5,Police Forces of Guinea (2010-),,1,15,Western Africa,Guinea,Labe,Labe,Labe-Centre,Labe,11.3182,-12.2833,1,Guinea News; Kaba Bachir,National,"10 January. SLECG and government negotiations fail over salary discussions, leading to riots in Labe with stones thrown at schools and other students. Police intervene to disperse the rioters.",0,1561469145,GIN
4573346,788,TUN4589,4589,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Bir Ali Ben Khelifa,,Bir Ali Ben Khalifa,34.7359,10.0924,1,Nessma,National,"On 10 January 2019, a number of unemployed high school graduates staged a protest in front of the headquarters of the municipality in Bir Ali Ben Khalifa where protesters have been holding a sit-in since a week ago to demand employment and development for the city and its people.",0,1552576413,TUN
5596256,356,IND44009,44009,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Jorhat,Jorhat,Jorhat,26.7456,94.2045,1,Sentinel (India),Subnational,"On January 10, college students staged a protest in the middle of the road in Jorhat city (Jorhat, Assam), against the Citizenship (Amendment) Bill, 2016.",0,1563366757,IND
5595770,356,IND43513,43513,10/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Women (India),6,,,0,60,Southern Asia,India,Assam,Tinsukia,Tinsukia,Tinsukia,27.4923,95.3467,1,Assam Tribune,Subnational,"On January 10, students of Tinsukia Women's College and Tinsukia Commerce College took out a protest rally in the city (Tinsukia, Assam), against the Citizenship (Amendment) Bill 2016.",0,1563366757,IND
4573462,710,SAF10507,10507,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,Eden,George,Herold,-33.8467,22.4474,1,SABC News,National,"On 9 January, parents of learners from a 50-year-old small church school in Herold near George in the Southern Cape have protested and vowed to do everything to prevent it from closing down.",0,1552576413,ZAF
5333202,788,TUN4578,4578,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Gafsa,Metlaoui,,Metlaoui,34.3208,8.4016,1,Tunisie Numerique,National,"On 9 January 2019, several cities in Tunisia, including Gromblia, Soliman, Sfax, Metlaoui, witnessed demonstrations led by students, sometimes accompanied by their parents, to denounce the irresponsible actions of Lasaad Yaakoubi, Secretary General of the Teachers Union, in causing them to lose their school year.",0,1561469365,TUN
5333200,788,TUN4575,4575,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Nabeul,Grombalia,,Grombalia,36.5989,10.5003,1,Tunisie Numerique,National,"On 9 January 2019, several cities in Tunisia, including Gromblia, Soliman, Sfax, Metlaoui, witnessed demonstrations led by students, sometimes accompanied by their parents, to denounce the irresponsible actions of Lasaad Yaakoubi, Secretary General of the Teachers Union, in causing them to lose their school year.",0,1561469365,TUN
5333205,788,TUN4584,4584,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Nabeul,Soliman,,Soliman,36.6964,10.4917,1,Tunisie Numerique,National,"On 9 January 2019, several cities in Tunisia, including Gromblia, Soliman, Sfax, Metlaoui, witnessed demonstrations led by students, sometimes accompanied by their parents, to denounce the irresponsible actions of Lasaad Yaakoubi, Secretary General of the Teachers Union, in causing them to lose their school year.",0,1561469365,TUN
5333204,788,TUN4580,4580,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Students (Tunisia),6,,,0,60,Northern Africa,Tunisia,Sfax,Sfax Medina,,Sfax,34.7406,10.7603,1,Radio Tunisienne; Tunisie Numerique,National,"On 9 January 2019, students and their parents staged a protest in front of the secondary school of Majida Boulila in Sfax to express their anger and refusal to attend school and receive education without taking the exams.",0,1561469365,TUN
4573472,788,TUN4582,4582,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Teachers (Tunisia); Labour Group (Tunisia),6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.4849,1,Nessma,National,"On 9 January 2019, secondary school teachers in Sidi Bouzid staged a protest in the city to demand their rights as pat of the ""National Day of Anger.""",0,1552576413,TUN
5578725,788,TUN4586,4586,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Tunisia),Teachers (Tunisia); Labour Group (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,,Tunis,36.819,10.1658,1,Nessma; Mosaique FM,National,"On 9 January 2019, dozens of high school teachers gathered in front of the headquarters of the Tunisian General Labor Union (UGTT) and organized a march to Habib Bourguiba Avenue to observe a sit-in in front of the municipal theater. The teachers called for the satisfaction of a set of demands including an increase in wages and the improvement of working conditions.",0,1563305290,TUN
5595725,356,IND43465,43465,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Dibrugarh,Dibrugarh,Dibrugarh,27.4727,94.9121,1,Local Source,National,"On January 9, students staged a protest in Dibrugarh University in the city (Dibrugarh, Assam), against the Citizenship (Amendment) Bill 2016.",0,1563366756,IND
5595726,356,IND43466,43466,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune,Subnational,"On January 9, members of the student fraternity of Cotton University began an indefinite hunger strike in front of the main gate of the university in Guwahati city (Kamrup Metropolitan, Assam), in protest against the Citizenship (Amendment) Bill 2016. The Students' Federation of India (SFI) State committee also organised a protest march in the city.",0,1563366756,IND
5595727,356,IND43467,43467,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Times of India,National,"On January 9, in Hyderabad city (Hyderabad, Telangana), students of Osmania University staged a protest demanding regular water supply.",0,1563366756,IND
5595730,356,IND43470,43470,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Madhya Pradesh,Bhopal,Bhopal,Bhopal,23.2546,77.4028,1,Free Press Journal (India),Subnational,"On January 9, in Bhopal town (Bhopal, MP), franchise center workers staged a protest and demanded that the Makhanlal Chaturvedi National University scrap online tests and restart examinations in the previous manner and terminate the contract of company that is holding examination for the DCA courses.",0,1563366756,IND
5607802,586,PAK46745,46745,9/01/2019,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Bahawalpur,Ahmedpur East,Ahmedpur East,29.1427,71.2577,1,Dawn (Pakistan),National,"On January 9, students of Government Commerce College protested in Ahmedpur East town (Bahawalpur, Punjab), demanding basic amenities in their hostels.",0,1563366788,PAK
